Time,True Height,Error Height,True Pitch,Desire Pitch,True Pitch Rate,Desire Pitch Rate,True Elevator Pos,Desire Elevator Pos,Horizontal Vel,Vertical Vel,Flight Path Vel,Distance to Runway Start
9307,4.013930,-4.013930,-0.186534,-0.328241,0.218789,-0.425129,-0.128550,-0.193175,51.326479,-6.930522,51.792274,55.765405
9607,1.446470,-1.446470,-0.042343,-0.236347,1.773565,-0.582010,0.006572,-0.706673,50.507394,-0.386478,50.508873,75.077351
9907,2.587102,-2.587102,0.075602,-1.597203,-0.751340,-5.018415,-0.161280,-1.280123,48.682122,6.986017,49.180824,84.698721
10207,3.110027,-3.110027,-0.160863,-0.328241,-0.479800,-0.502135,-0.152337,-0.006700,47.766484,-5.336970,48.063710,103.435300
10507,1.980772,-1.980772,-0.116423,1.075549,1.412067,3.575919,-0.137425,0.649156,47.278781,-6.377747,47.707010,112.367616
10808,2.367611,-2.367611,0.101630,-1.827554,-0.780079,-5.787553,-0.158727,-1.502242,45.026566,7.633797,45.669098,130.374519
11108,3.152290,-3.152290,-0.130812,-0.328241,0.501080,-0.592287,-0.212586,-0.328010,45.081030,-0.769534,45.087597,139.348014
11408,1.651565,-1.651565,0.043384,-0.101866,1.589430,-0.435750,-0.003771,-0.607597,44.219514,-0.758941,44.226026,156.286606
11708,2.339134,-2.339134,0.039518,-1.102939,-0.779149,-3.427369,-0.100154,-0.794466,42.993626,4.514693,43.230017,165.031099
12008,2.955246,-2.955246,-0.130985,0.452353,-0.183246,1.750037,-0.136577,0.579985,42.058858,-3.226148,42.182408,181.925902
12309,2.484291,-2.484291,0.027598,-0.393330,-0.358541,-1.262768,-0.032427,-0.271268,41.578761,0.966649,41.589996,190.088899
12609,3.046005,-3.046005,-0.071173,-0.328241,-0.350658,-0.771203,-0.142141,-0.126163,40.454369,-1.510744,40.482568,205.824605
12909,2.505722,-2.505722,-0.118249,0.538514,0.450612,1.970290,-0.130184,0.455903,40.013336,-3.692569,40.183356,213.870584
13209,2.825613,-2.825613,0.049294,-0.940445,-0.671149,-2.969215,-0.163829,-0.689420,38.650190,3.536427,38.811641,228.840257
13509,2.922568,-2.922568,-0.204220,0.472253,0.475580,2.029417,-0.218709,0.466151,38.344823,-3.361263,38.491863,236.397304
13809,2.078232,-2.078232,0.166382,-1.531108,1.186459,-5.092467,0.011209,-1.883678,36.901531,5.844955,37.361564,250.689697
14110,3.757181,-3.757181,0.112965,-0.328241,-0.763631,-1.323619,-0.158539,-0.167996,35.240941,8.788933,36.320369,257.700122
14410,5.412132,-5.412132,-0.052067,-0.328241,-0.402573,-0.828522,-0.149421,-0.127785,35.310789,0.230116,35.311539,271.538852
14710,5.186050,-5.186050,-0.140327,-0.328241,-0.213103,-0.563743,-0.133848,-0.105192,34.988573,-2.306567,35.064519,278.534057
15010,3.720833,-3.720833,-0.187526,-0.328241,-0.117947,-0.422134,-0.118407,-0.091256,34.462171,-4.951063,34.816006,291.860441
15310,2.658977,-2.658977,-0.108544,0.929507,1.338028,3.114153,-0.113321,0.532837,34.289309,-5.647534,34.751279,298.699897
15610,2.323516,-2.323516,0.107859,-1.130094,0.253241,-3.713859,-0.078399,-1.190130,33.322873,4.234242,33.590812,312.328024
15910,3.124471,-3.124471,-0.061000,-0.328241,-0.073145,-0.801689,-0.193075,-0.248707,32.924386,2.520884,33.020752,318.832895
16211,2.801002,-2.801002,-0.118404,0.352121,-0.177517,1.411577,-0.127584,0.476728,32.482437,-2.745128,32.598227,331.372842
16511,2.317027,-2.317027,0.002817,-0.105733,0.199703,-0.325651,-0.001933,-0.157606,32.299482,-0.471335,32.302920,337.560510
16811,2.647067,-2.647067,-0.075815,0.088297,-0.860031,0.492336,-0.177792,0.405710,31.478698,-1.227980,31.502640,350.190612
17111,2.264593,-2.264593,-0.040690,0.045600,0.317511,0.258871,-0.060738,-0.017592,31.258879,-1.227999,31.282991,356.493762
17411,2.352916,-2.352916,-0.044153,-0.180247,-0.442716,-0.408283,-0.145245,0.010330,30.566021,-0.046113,30.566056,368.298176
17711,2.206312,-2.206312,-0.060379,0.042917,0.491327,0.309887,-0.111699,-0.054432,30.337145,-1.214585,30.361449,373.901249
18011,2.030842,-2.030842,-0.028201,-0.237374,0.010336,-0.627517,-0.095980,-0.191356,29.781538,0.153810,29.781935,385.060688
18312,2.019099,-2.019099,-0.056147,-0.084801,0.181622,-0.058756,-0.116726,-0.072113,29.509609,-0.575994,29.515230,390.721284
18612,1.784067,-1.784067,-0.040325,-0.178096,0.117739,-0.413311,-0.082909,-0.159315,28.991692,-0.146943,28.992065,402.162590
18912,1.764682,-1.764682,-0.050723,-0.128540,0.034082,-0.233452,-0.105580,-0.080260,28.717827,-0.357299,28.720050,407.758979
19212,1.558215,-1.558215,-0.045134,-0.134405,0.082507,-0.267812,-0.080445,-0.105096,28.230749,-0.351265,28.232935,418.807412
19512,1.517126,-1.517126,-0.042733,-0.165942,-0.096002,-0.369626,-0.092336,-0.082087,27.954216,-0.170291,27.954735,424.481714
19812,1.354778,-1.354778,-0.054470,-0.077363,0.004246,-0.068678,-0.088345,-0.021867,27.487409,-0.600946,27.493977,435.206847
20112,1.258602,-1.258602,-0.041523,-0.130671,-0.022859,-0.267442,-0.079727,-0.073375,27.258584,-0.346646,27.260788,440.435397
20412,1.139183,-1.139183,-0.051721,-0.102265,-0.043657,-0.151632,-0.093156,-0.032392,26.796345,-0.472974,26.800519,450.757407
20713,1.037987,-1.037987,-0.046557,-0.098347,0.041877,-0.155369,-0.083835,-0.059174,26.585860,-0.508265,26.590718,455.855379
21013,0.891378,-0.891378,-0.047559,-0.123961,-0.016222,-0.229204,-0.087709,-0.065653,26.154929,-0.378574,26.157668,465.796831
21313,0.806743,-0.806743,-0.048745,-0.106391,0.026188,-0.167088,-0.086128,-0.057983,25.938864,-0.468043,25.943086,470.979905
21613,0.633275,-0.633275,-0.047055,-0.119716,-0.001823,-0.217984,-0.082397,-0.064848,25.519206,-0.403773,25.522401,481.091407
21913,0.551296,-0.551296,-0.049069,-0.113566,-0.004811,-0.193491,-0.083105,-0.056604,25.310414,-0.432168,25.314103,486.148728
22213,0.369136,-0.369136,-0.048701,-0.111645,0.009075,-0.188835,-0.078948,-0.059373,24.906233,-0.443322,24.910178,496.191530
22514,0.289432,-0.289432,-0.048341,-0.113777,-0.007673,-0.196307,-0.079377,-0.056590,24.722345,-0.431116,24.726103,500.757227
22814,0.113360,-0.113360,-0.049382,-0.106965,-0.000814,-0.172747,-0.077621,-0.051579,24.342751,-0.464013,24.347173,510.373237
23114,0.042373,-0.042373,-0.024357,-0.203432,0.077930,-0.537225,-0.078817,-0.184546,23.784014,0.017158,23.784020,515.229193
23414,0.043017,-0.043017,-0.035919,-0.203089,-0.027009,-0.501551,-0.115577,-0.142362,22.532575,0.000541,22.532575,524.176444
23714,0.043598,-0.043598,-0.040676,-0.202013,-0.005508,-0.484011,-0.137508,-0.143551,21.034530,0.010064,21.034532,528.476504
24014,0.044066,-0.044066,-0.042320,-0.199566,0.003781,-0.471737,-0.159207,-0.142656,17.282097,-0.002080,17.282097,535.942004
24315,0.044078,-0.044078,-0.042092,-0.199509,0.007930,-0.471564,-0.163457,-0.143848,15.465639,-0.002454,15.465640,538.952899
24615,0.043819,-0.043819,-0.040455,-0.199456,0.012937,-0.474893,-0.167926,-0.145736,11.847841,-0.003095,11.847842,544.186007
24915,0.043548,-0.043548,-0.038483,-0.198383,0.019186,-0.479700,-0.170142,-0.149666,10.192691,-0.008086,10.192694,546.233354
25215,0.042297,-0.042297,-0.032469,-0.199669,0.038790,-0.501601,-0.177255,-0.162117,6.888826,-0.001970,6.888826,549.530194
25515,0.040712,-0.040712,-0.016145,-0.196977,0.104270,-0.542496,-0.185961,-0.194030,5.269684,-0.015115,5.269705,550.738452
25815,0.037697,-0.037697,-0.003846,-0.200659,0.019744,-0.590441,-0.211403,-0.183055,1.847720,0.003340,1.847723,552.178626
26116,0.037699,-0.037699,-0.003851,-0.200445,0.002692,-0.589783,-0.211618,-0.177742,-0.000172,0.002227,0.002234,552.355695
26416,0.037698,-0.037698,-0.003851,-0.201056,-0.000453,-0.591613,-0.203128,-0.177348,0.000016,0.005314,0.005315,552.355719
26716,0.037698,-0.037698,-0.003851,-0.201026,-0.001046,-0.591525,-0.200956,-0.177144,0.000035,0.005132,0.005133,552.355733
27016,0.037693,-0.037693,-0.003851,-0.198829,-0.001160,-0.584932,-0.198977,-0.177087,0.000093,-0.005049,0.005053,552.355760
27316,0.037693,-0.037693,-0.003851,-0.198991,-0.001176,-0.585418,-0.197898,-0.175273,0.000093,-0.005047,0.005055,552.355772
27616,0.037698,-0.037698,-0.003851,-0.201008,-0.001199,-0.591469,-0.197600,-0.177081,0.000044,0.005038,0.005071,552.355798
27916,0.037692,-0.037692,-0.003851,-0.198991,-0.001145,-0.585419,-0.197936,-0.175282,0.000092,-0.005047,0.005121,552.355811
28217,0.037689,-0.037689,-0.003850,-0.200999,-0.001195,-0.591445,-0.197939,-0.177079,0.000045,0.004995,0.005385,552.355836
28517,0.037671,-0.037671,-0.003847,-0.198972,-0.001176,-0.585375,-0.197981,-0.175260,0.000093,-0.005138,0.005958,552.355849
28817,0.037653,-0.037653,-0.003845,-0.201713,0.007555,-0.593610,-0.198676,-0.180534,-0.000284,0.008100,0.008105,552.355885
29117,0.037653,-0.037653,-0.003845,-0.201555,0.008535,-0.593130,-0.199800,-0.180500,-0.000319,0.007774,0.007781,552.355895
29417,0.037653,-0.037653,-0.003851,-0.199723,-0.000248,-0.593215,-0.199451,-0.177890,0.000294,-0.000691,0.000757,552.355907
29717,0.037650,-0.037650,-0.003864,-0.199343,-0.013819,-0.586437,-0.199267,-0.171785,-0.001004,-0.003286,0.003437,552.355904
30017,0.037654,-0.037654,-0.003851,-0.199894,-0.000019,-0.588125,-0.200529,-0.176432,0.000014,0.000055,0.000112,552.355899
30318,0.037654,-0.037654,-0.003851,-0.200166,-0.000087,-0.588943,-0.200651,-0.176657,-0.000063,0.000828,0.000838,552.355897
30618,0.037654,-0.037654,-0.003852,-0.200000,0.000046,-0.588446,-0.199341,-0.176548,0.000000,0.000002,0.000008,552.355892
30918,0.037643,-0.037643,-0.003852,-0.198341,-0.002822,-0.583468,-0.198465,-0.174194,0.000432,-0.008293,0.008304,552.355891
31218,0.037646,-0.037646,-0.003852,-0.198358,-0.002822,-0.583515,-0.194846,-0.175555,0.000606,-0.007657,0.007683,552.355887
31518,0.037650,-0.037650,-0.003852,-0.199343,-0.002822,-0.586472,-0.193246,-0.175095,-0.001004,-0.003286,0.003437,552.355883
31818,0.037654,-0.037654,-0.003852,-0.200225,-0.002822,-0.588422,-0.193591,-0.171960,-0.000085,0.001045,0.001052,552.355879
32119,0.037643,-0.037643,-0.003866,-0.198341,-0.015221,-0.583425,-0.193836,-0.170461,0.000431,-0.008293,0.008304,552.355875
32419,0.037647,-0.037647,-0.003866,-0.198530,-0.015221,-0.583989,-0.192595,-0.170429,0.000521,-0.007434,0.007452,552.355871
32719,0.037654,-0.037654,-0.003866,-0.201547,-0.015221,-0.593040,-0.193221,-0.173346,-0.000513,0.007733,0.007750,552.355867
33019,0.037655,-0.037655,-0.003853,-0.199999,0.000001,-0.588442,-0.196100,-0.176533,0.000000,-0.000005,0.000078,552.355863
33319,0.037654,-0.037654,-0.003849,-0.201510,-0.013835,-0.592982,-0.197106,-0.173744,-0.000558,0.007551,0.007575,552.355863
33619,0.037654,-0.037654,-0.003852,-0.200000,-0.000008,-0.588447,-0.197345,-0.176532,0.000000,0.000001,0.000016,552.355859
33919,0.037654,-0.037654,-0.003852,-0.201510,-0.000268,-0.592973,-0.197736,-0.177811,-0.000558,0.007549,0.007574,552.355858
34219,0.037653,-0.037653,-0.003852,-0.199812,-0.002496,-0.587880,-0.197565,-0.175615,0.000326,-0.000732,0.000801,552.355853
34520,0.037653,-0.037653,-0.003852,-0.199862,-0.002496,-0.588031,-0.197288,-0.175661,0.000293,-0.000688,0.000753,552.355850
34820,0.037653,-0.037653,-0.003852,-0.199381,-0.002496,-0.586588,-0.196866,-0.175228,0.000233,-0.001053,0.001080,552.355846
35120,0.037653,-0.037653,-0.003852,-0.199854,-0.002496,-0.588005,-0.197597,-0.175653,0.000326,-0.000732,0.000801,552.355843
35420,0.037653,-0.037653,-0.003852,-0.199862,-0.002496,-0.588031,-0.196595,-0.175661,0.000254,-0.000940,0.000987,552.355838
35720,0.037654,-0.037654,-0.003852,-0.199998,-0.000020,-0.588437,-0.197279,-0.176525,0.000000,-0.000011,0.000208,552.355835
36020,0.037653,-0.037653,-0.003852,-0.200000,0.000002,-0.588443,-0.199379,-0.176534,0.000254,-0.000940,0.000987,552.355833
36321,0.037650,-0.037650,-0.003869,-0.199381,-0.029417,-0.586539,-0.198807,-0.167137,-0.001053,-0.003093,0.003270,552.355830
36621,0.037654,-0.037654,-0.003852,-0.198519,0.000006,-0.584001,-0.196754,-0.175202,-0.000000,-0.000000,0.000019,552.355826
36921,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
37221,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
37522,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
37822,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
38122,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
38422,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
38723,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
39023,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
39323,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
39623,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
39924,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
40224,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
40524,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
40825,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
41125,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
41425,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
41726,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
42026,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
42326,0.037654,-0.037654,-0.003853,-0.200000,0.000001,-0.588442,-0.196754,-0.176533,-0.000000,-0.000000,0.000019,552.355826
