Time,True Height,Error Height,True Pitch,Desire Pitch,True Pitch Rate,Desire Pitch Rate,True Elevator Pos,Desire Elevator Pos,Horizontal Vel,Vertical Vel,Flight Path Vel,Distance to Runway Start
16811,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
17111,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
17412,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
17712,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
18012,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
18312,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
18613,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
18913,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
19213,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
19513,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
19814,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
20114,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
20414,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
20715,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
21015,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
21315,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
21616,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
21916,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
22216,0.037654,-0.037654,-0.003851,-0.200187,-0.000172,-0.589007,-0.199823,-0.176651,-0.000076,0.000933,0.000953,48.312075
