Time,True Height,Error Height,True Pitch,Desire Pitch,True Pitch Rate,Desire Pitch Rate,True Elevator Pos,Desire Elevator Pos,Horizontal Vel,Vertical Vel,Flight Path Vel,Distance to Runway Start
8708,51.213850,-11.385757,-0.241588,-0.363053,-0.443426,-0.438930,-0.115939,0.001349,52.723105,-10.050686,53.672545,-413.630567
9008,47.333343,-9.483512,-0.210550,-0.341573,0.348298,-0.340663,-0.110699,-0.206688,51.809629,-9.902526,52.747490,-393.085534
9308,45.569666,-8.705653,-0.181903,-0.284505,0.248390,-0.307806,-0.108857,-0.166859,51.547816,-8.244934,52.203029,-382.847411
9608,42.684718,-7.780102,-0.176387,-0.261170,-0.315713,-0.254349,-0.111203,0.018409,50.622462,-7.013879,51.106048,-362.498298
9908,41.449217,-7.515752,-0.144561,-0.233403,0.222401,-0.266527,-0.113503,-0.146679,50.176146,-5.946468,50.527281,-352.412504
10209,39.374100,-7.358731,-0.138193,-0.225473,-0.167807,-0.261838,-0.115597,-0.028209,49.133037,-4.979828,49.384755,-332.492329
10509,38.529662,-7.385426,-0.123042,-0.220762,0.132995,-0.293160,-0.115953,-0.127846,48.651274,-4.539279,48.862578,-323.445262
10809,36.985679,-7.580307,-0.122720,-0.221563,-0.092066,-0.296529,-0.124960,-0.061339,47.652127,-3.998342,47.819577,-305.386476
11109,36.209991,-7.717257,-0.118419,-0.227409,0.053644,-0.326971,-0.122531,-0.114184,47.124327,-3.899532,47.285395,-295.908367
11409,34.806703,-7.953686,-0.123014,-0.231518,-0.071155,-0.325510,-0.121198,-0.076305,46.193860,-3.818136,46.351385,-278.879245
11709,34.059871,-8.043161,-0.127989,-0.238611,-0.043435,-0.331864,-0.120128,-0.086529,45.723086,-4.027311,45.900107,-270.193875
12010,32.462594,-8.115411,-0.131338,-0.241295,0.022603,-0.329869,-0.117995,-0.105742,44.836694,-4.220814,45.034924,-252.855160
12310,31.604139,-8.116105,-0.135532,-0.243462,-0.014675,-0.323790,-0.117179,-0.092735,44.397249,-4.320048,44.606934,-243.932567
12610,29.886709,-8.067303,-0.137531,-0.243483,-0.003046,-0.317858,-0.116352,-0.094444,43.580923,-4.377499,43.800220,-226.603202
12910,29.056420,-8.030869,-0.137976,-0.242019,-0.014071,-0.312129,-0.115010,-0.089418,43.208563,-4.332837,43.425262,-218.358700
13210,27.405911,-7.960255,-0.137507,-0.240926,0.000901,-0.310259,-0.114947,-0.093348,42.480611,-4.270909,42.694765,-201.950861
13511,26.562421,-7.923165,-0.137409,-0.238808,0.020150,-0.304197,-0.116316,-0.097304,42.115275,-4.267926,42.330977,-193.576075
13811,24.998137,-7.855593,-0.137015,-0.237695,-0.005961,-0.302041,-0.114375,-0.088824,41.459324,-4.147294,41.666240,-178.032135
14111,24.219233,-7.828215,-0.136090,-0.235668,0.017492,-0.298733,-0.114598,-0.094867,41.134952,-4.089645,41.337748,-170.227237
14411,22.617789,-7.778647,-0.135386,-0.234846,-0.005466,-0.298382,-0.113280,-0.087937,40.476873,-3.989150,40.672971,-154.110386
14711,21.851874,-7.762015,-0.134055,-0.233359,0.001850,-0.297913,-0.112386,-0.089929,40.165358,-3.924072,40.356590,-146.328786
15012,20.359934,-7.747683,-0.133481,-0.232860,-0.001306,-0.298138,-0.112238,-0.089050,39.556678,-3.836971,39.742334,-130.983235
15312,19.679577,-7.742940,-0.133354,-0.232431,-0.001310,-0.297230,-0.111861,-0.088776,39.283145,-3.805328,39.467024,-123.966716
15612,18.200747,-7.731987,-0.133538,-0.232288,-0.001284,-0.296251,-0.111401,-0.088490,38.699550,-3.761121,38.881888,-108.722228
15912,17.472850,-7.724362,-0.133759,-0.231960,0.000931,-0.294601,-0.111226,-0.088660,38.419424,-3.743720,38.601393,-101.241924
16212,15.997283,-7.703106,-0.134159,-0.231731,-0.000289,-0.292716,-0.110354,-0.087728,37.866897,-3.710692,38.048274,-86.138330
16513,15.297566,-7.690175,-0.134505,-0.231093,0.003714,-0.289764,-0.110461,-0.088043,37.611862,-3.696982,37.793119,-79.005781
16813,13.884675,-7.658639,-0.134507,-0.230705,-0.001371,-0.288595,-0.109447,-0.086167,37.111532,-3.654761,37.291059,-64.659863
17113,13.196337,-7.643489,-0.134323,-0.229759,-0.003464,-0.286307,-0.109154,-0.084853,36.873087,-3.623938,37.050742,-57.668529
17413,11.817258,-7.615487,-0.133947,-0.229305,0.000797,-0.286073,-0.108480,-0.086061,36.402692,-3.572507,36.577572,-43.637063
17713,11.133968,-7.603056,-0.133553,-0.228465,-0.002479,-0.284735,-0.108015,-0.084677,36.174000,-3.536253,36.346435,-36.669922
18014,9.759510,-7.581868,-0.133526,-0.228092,-0.001935,-0.283697,-0.107592,-0.084528,35.718756,-3.496890,35.889522,-22.615674
18314,9.065821,-7.570437,-0.133445,-0.227456,-0.003218,-0.282034,-0.107155,-0.083645,35.494543,-3.468785,35.663637,-15.530165
18614,7.714969,-7.547761,-0.133529,-0.227113,-0.000657,-0.280752,-0.106621,-0.084029,35.065399,-3.438642,35.233598,-1.736515
18914,7.076758,-7.076758,-0.133609,-0.226433,0.000033,-0.278473,-0.106352,-0.083552,34.867457,-3.422580,35.035034,4.767077
19214,5.760949,-5.760949,-0.133881,-0.226433,-0.001505,-0.277657,-0.105753,-0.082845,34.468270,-3.396724,34.635233,18.148166
19515,5.089268,-5.089268,-0.134276,-0.226433,-0.001429,-0.276472,-0.105444,-0.082513,34.269658,-3.387938,34.436719,24.953049
19815,3.794519,-3.794519,-0.134719,-0.226433,-0.001628,-0.275597,-0.104851,-0.082191,33.897611,-3.373724,34.065085,38.006389
20115,3.167547,-3.167547,-0.135034,-0.226433,-0.001672,-0.274197,-0.104564,-0.081758,33.722593,-3.367998,33.890363,44.294924
20415,2.104987,-2.104987,-0.033141,-0.413796,1.336584,-1.141967,0.005348,-0.743565,33.277254,0.740734,33.285497,57.244780
20715,2.472005,-2.472005,-0.041202,-0.471833,-0.659568,-1.291894,-0.145252,-0.189698,32.758630,1.359166,32.786814,63.403849
21016,1.997705,-1.997705,-0.050492,-0.040055,0.814830,0.031311,-0.014876,-0.235143,32.296241,-0.906854,32.308970,75.692618
21316,2.067721,-2.067721,-0.021253,-0.422341,-0.596347,-1.203264,-0.069147,-0.182066,31.861465,1.111706,31.880854,81.595544
21616,2.005212,-2.005212,-0.052029,-0.078451,0.043223,-0.079279,-0.091238,-0.036751,31.273443,-0.607347,31.279340,93.927785
21916,1.931989,-1.931989,-0.034548,-0.180676,-0.170058,-0.438385,-0.089168,-0.080498,30.969787,-0.096619,30.969938,99.841601
22216,1.851237,-1.851237,-0.053113,-0.067750,-0.069541,-0.043911,-0.106803,0.007689,30.406969,-0.620866,30.413307,111.191781
22516,1.742625,-1.742625,-0.041272,-0.134773,-0.010777,-0.280502,-0.085685,-0.080917,30.135761,-0.326136,30.137525,116.944008
22816,1.632233,-1.632233,-0.048633,-0.112670,-0.033342,-0.192111,-0.099294,-0.047630,29.590186,-0.424883,29.593236,128.170096
23117,1.549972,-1.549972,-0.045520,-0.121364,0.007642,-0.227530,-0.093348,-0.070552,29.328812,-0.393182,29.331447,133.767398
23417,1.408439,-1.408439,-0.047072,-0.121830,-0.011094,-0.224263,-0.094612,-0.063951,28.786428,-0.386847,28.789028,145.302135
23717,1.331384,-1.331384,-0.046586,-0.119554,0.010357,-0.218905,-0.092628,-0.068779,28.534112,-0.402228,28.536947,150.804742
24017,1.182669,-1.182669,-0.047112,-0.121060,0.002008,-0.223213,-0.091684,-0.064189,28.035722,-0.393158,28.038479,161.721952
24317,1.104899,-1.104899,-0.047152,-0.119730,0.003752,-0.217734,-0.090348,-0.066446,27.791191,-0.401351,27.794089,167.164890
24618,0.955465,-0.955465,-0.046901,-0.121011,-0.000762,-0.222330,-0.089090,-0.066470,27.328462,-0.394981,27.331316,177.554293
24918,0.882244,-0.882244,-0.047445,-0.118766,-0.000288,-0.213962,-0.088557,-0.064102,27.109460,-0.406169,27.112502,182.535190
25218,0.720970,-0.720970,-0.047409,-0.118093,-0.000325,-0.212053,-0.086694,-0.063518,26.649616,-0.409523,26.652763,193.125036
25518,0.638617,-0.638617,-0.047726,-0.116964,-0.000871,-0.207714,-0.086076,-0.062053,26.421900,-0.415179,26.425162,198.432004
25818,0.470534,-0.470534,-0.047864,-0.115393,-0.000425,-0.202588,-0.084302,-0.060649,25.978299,-0.422845,25.981740,208.911334
26118,0.384795,-0.384795,-0.048074,-0.114720,-0.000843,-0.199938,-0.083553,-0.059728,25.759804,-0.426401,25.763333,214.136710
26419,0.218344,-0.218344,-0.048299,-0.112929,-0.000810,-0.193888,-0.081921,-0.057923,25.352710,-0.435050,25.356442,224.000793
26719,0.132387,-0.132387,-0.048457,-0.112447,-0.000445,-0.191970,-0.081147,-0.057458,25.149903,-0.437765,25.153713,228.975147
27019,0.042467,-0.042467,-0.032579,-0.205036,-0.008836,-0.517439,-0.093041,-0.152581,24.144731,0.000073,24.144731,238.868563
27319,0.043356,-0.043356,-0.039579,-0.199970,-0.020578,-0.481174,-0.127148,-0.138179,22.997587,-0.000149,22.997587,243.502369
27619,0.043998,-0.043998,-0.041967,-0.198884,-0.013065,-0.470749,-0.153616,-0.137305,19.407459,-0.004672,19.407459,251.710239
27919,0.044054,-0.044054,-0.042229,-0.201083,-0.010716,-0.476562,-0.158027,-0.139754,17.582614,0.005414,17.582615,255.056643
28219,0.043967,-0.043967,-0.041841,-0.198758,-0.006312,-0.470750,-0.163843,-0.141359,14.027342,-0.005374,14.027343,260.849174
28520,0.043809,-0.043809,-0.040189,-0.200640,-0.002677,-0.481353,-0.164878,-0.143603,12.326600,0.003198,12.326601,263.258716
28820,0.043147,-0.043147,-0.036846,-0.198473,0.006302,-0.484880,-0.169143,-0.147354,8.917296,-0.006876,8.917299,267.381863
29120,0.042427,-0.042427,-0.029030,-0.198224,0.030979,-0.507584,-0.172075,-0.161569,7.271800,-0.008878,7.271805,268.966030
29420,0.038098,-0.038098,-0.006285,-0.194402,0.125527,-0.564345,-0.191524,-0.211003,4.055366,-0.026329,4.055452,271.211761
29720,0.037694,-0.037694,-0.003843,-0.199328,0.021893,-0.586453,-0.203196,-0.182504,2.299111,-0.003362,2.299113,271.844623
30021,0.037698,-0.037698,-0.003851,-0.201302,0.000800,-0.592355,-0.204111,-0.177946,-0.000032,0.005786,0.005786,272.120023
30321,0.037698,-0.037698,-0.003851,-0.201061,-0.000803,-0.591628,-0.201700,-0.177330,0.000017,0.005303,0.005303,272.120036
30621,0.037698,-0.037698,-0.003851,-0.201161,-0.001039,-0.585368,-0.198718,-0.175298,0.000049,0.004995,0.004996,272.120061
30921,0.037693,-0.037693,-0.003851,-0.198989,-0.001060,-0.585412,-0.198430,-0.175305,0.000094,-0.005057,0.005059,272.120074
31221,0.037698,-0.037698,-0.003851,-0.201167,-0.001174,-0.591948,-0.197072,-0.177232,0.000044,0.005041,0.005046,272.120101
31521,0.037698,-0.037698,-0.003851,-0.201007,0.001191,-0.591467,-0.197634,-0.177797,0.000045,0.005035,0.005044,272.120114
31822,0.037692,-0.037692,-0.003851,-0.198992,-0.001193,-0.585422,-0.197458,-0.175268,0.000092,-0.005040,0.005084,272.120139
32122,0.037696,-0.037696,-0.003851,-0.201006,-0.001185,-0.591465,-0.197222,-0.177084,0.000045,0.005030,0.005125,272.120151
32422,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
32722,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
33022,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
33323,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
33623,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
33923,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
34224,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
34524,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
34824,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
35124,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
35425,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
35725,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
36025,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
36326,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
36626,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
36926,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
37227,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
37527,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
37827,0.037688,-0.037688,-0.003851,-0.198988,-0.001223,-0.585412,-0.197603,-0.175257,0.000092,-0.005060,0.005270,272.120164
