Time,True Height,Error Height,True Pitch,Desire Pitch,True Pitch Rate,Desire Pitch Rate,True Elevator Pos,Desire Elevator Pos,Horizontal Vel,Vertical Vel,Flight Path Vel,Distance to Runway Start
7807,49.991000,-1.808828,-0.037339,0.000000,-0.307160,0.112017,0.000000,0.125753,15.000000,0.000000,15.000000,-500.391000
8107,49.893935,-2.252694,-0.058212,-0.054265,-0.070538,0.011843,0.001864,0.024714,14.890756,-0.517269,14.899738,-494.773212
8407,49.776036,-2.396898,-0.074919,-0.067581,-0.070784,0.022014,-0.002163,0.027839,14.862446,-0.776566,14.882720,-492.051166
8707,49.394167,-2.564516,-0.092768,-0.071907,-0.047251,0.062583,0.004461,0.032950,14.873743,-1.175779,14.920144,-486.344527
9007,49.159000,-2.601742,-0.103974,-0.076935,-0.028745,0.081116,0.005355,0.032958,14.906280,-1.296841,14.962586,-483.515620
9307,48.610178,-2.624614,-0.109561,-0.078052,-0.010994,0.094525,0.008684,0.031656,15.010173,-1.442485,15.079326,-477.578355
9607,48.319886,-2.622526,-0.111676,-0.078738,-0.002885,0.098812,0.008642,0.030509,15.071638,-1.472735,15.143421,-474.585234
9908,47.743909,-2.611954,-0.111686,-0.078676,0.002256,0.099030,0.008096,0.029032,15.195951,-1.488182,15.268648,-468.713280
10208,47.467505,-2.608235,-0.110661,-0.078359,0.004554,0.096908,0.007438,0.027706,15.254514,-1.483038,15.326435,-465.881334
10508,46.903253,-2.608695,-0.109210,-0.078247,0.005420,0.092888,0.005769,0.026240,15.368971,-1.461913,15.438344,-460.016582
10808,46.633960,-2.613643,-0.107664,-0.078261,0.005360,0.089757,0.004878,0.025319,15.420713,-1.449437,15.488682,-457.168473
11108,46.092315,-2.633599,-0.106718,-0.078409,0.004877,0.084927,0.003082,0.024015,15.518717,-1.424676,15.583975,-451.336034
11409,45.832469,-2.647601,-0.105710,-0.079008,0.003433,0.080107,0.001959,0.023002,15.562888,-1.416431,15.627212,-448.492014
11709,45.297054,-2.683238,-0.104780,-0.079428,0.003506,0.076057,0.000631,0.021765,15.649434,-1.401568,15.712071,-442.561414
12009,45.020184,-2.705137,-0.104062,-0.080497,0.002944,0.070693,-0.000115,0.020325,15.691863,-1.396007,15.753838,-439.458578
12309,44.502926,-2.751329,-0.103487,-0.081154,0.002241,0.066998,-0.001609,0.019427,15.767582,-1.386140,15.828393,-433.606925
12609,44.232812,-2.777631,-0.103409,-0.082540,0.000862,0.062816,-0.002568,0.018586,15.805353,-1.385950,15.866003,-430.528529
12909,43.701972,-2.831015,-0.103390,-0.083329,0.001423,0.060182,-0.003705,0.017628,15.877650,-1.386257,15.938051,-424.461118
13210,43.443992,-2.857708,-0.103712,-0.084930,-0.001867,0.056343,-0.004915,0.017463,15.911763,-1.389767,15.972340,-421.504674
13510,42.917856,-2.910443,-0.103937,-0.085731,0.000277,0.054618,-0.005496,0.016302,15.980921,-1.399331,16.042069,-415.492870
13810,42.647476,-2.937377,-0.104121,-0.087313,0.000252,0.050422,-0.006025,0.015051,16.015991,-1.403442,16.077364,-412.405147
14110,42.106314,-2.991240,-0.104161,-0.088121,0.000816,0.048118,-0.007078,0.014190,16.085263,-1.407363,16.146713,-406.225578
14410,41.833007,-3.018729,-0.104191,-0.089737,0.000215,0.043363,-0.007330,0.012944,16.119521,-1.410445,16.181109,-403.101696
14710,41.290950,-3.073930,-0.104374,-0.090562,0.000870,0.041437,-0.008854,0.012170,16.186153,-1.414617,16.247852,-396.898929
15011,41.024133,-3.100413,-0.105324,-0.092218,-0.002922,0.039319,-0.010135,0.012672,16.218313,-1.426701,16.280945,-393.852899
15311,40.469731,-3.150075,-0.105907,-0.093012,-0.000632,0.038684,-0.010381,0.011795,16.286713,-1.443432,16.350551,-387.579455
15611,40.182081,-3.174845,-0.106409,-0.094502,-0.002029,0.035720,-0.011404,0.011325,16.322134,-1.449707,16.386387,-384.334850
15911,39.613027,-3.221626,-0.106541,-0.095245,0.000600,0.033885,-0.011775,0.009986,16.392191,-1.458212,16.456923,-377.939160
16211,39.328398,-3.245108,-0.106817,-0.096649,-0.000016,0.030504,-0.012675,0.009156,16.426584,-1.463414,16.491641,-374.739305
16511,38.744909,-3.292482,-0.106860,-0.097353,0.000723,0.028520,-0.013308,0.008339,16.496465,-1.468040,16.561658,-368.187539
16812,38.451017,-3.316609,-0.107117,-0.098774,0.000456,0.025028,-0.014149,0.007372,16.530855,-1.473229,16.596372,-364.884782
17112,37.890179,-3.361829,-0.107183,-0.099498,0.000575,0.023055,-0.014781,0.006744,16.595955,-1.477889,16.661628,-358.590624
17412,37.632704,-3.382656,-0.107327,-0.100855,0.001872,0.019417,-0.015076,0.005264,16.625269,-1.481979,16.691190,-355.700364
17712,37.059727,-3.428802,-0.107566,-0.101480,0.000216,0.018258,-0.016225,0.005413,16.689688,-1.488336,16.755919,-349.270515
18012,36.785242,-3.450281,-0.108257,-0.102864,-0.001871,0.016180,-0.017246,0.005415,16.720041,-1.497702,16.786985,-346.196806
18312,36.203080,-3.492390,-0.108523,-0.103508,-0.000300,0.015044,-0.017486,0.004603,16.785272,-1.508560,16.852926,-339.713509
18612,35.901048,-3.513930,-0.108791,-0.104772,-0.000197,0.012059,-0.018217,0.003677,16.818704,-1.513761,16.886689,-336.353089
18912,35.297443,-3.556145,-0.108880,-0.105418,0.000180,0.010387,-0.018812,0.003062,16.885116,-1.519142,16.953316,-329.645990
19213,34.990283,-3.577727,-0.109192,-0.106684,-0.000856,0.007524,-0.019649,0.002514,16.918108,-1.524431,16.986649,-326.231873
19513,34.389464,-3.618329,-0.109414,-0.107332,0.000130,0.006247,-0.020149,0.001835,16.982325,-1.532738,17.051353,-319.570460
19813,34.084014,-3.638593,-0.109772,-0.108550,-0.000051,0.003666,-0.020906,0.001115,17.014491,-1.539286,17.083978,-316.187789
20113,33.482522,-3.677228,-0.109809,-0.109158,0.000661,0.001953,-0.021349,0.000388,17.077665,-1.544147,17.147334,-309.539820
20413,33.171867,-3.697404,-0.110033,-0.110317,0.000027,-0.000853,-0.022063,-0.000264,17.109563,-1.548621,17.179504,-306.104013
20714,32.562224,-3.736388,-0.110057,-0.110922,0.000929,-0.002595,-0.022580,-0.001057,17.171577,-1.552973,17.241658,-299.367764
21014,32.265416,-3.755656,-0.110162,-0.112092,0.000099,-0.005788,-0.023146,-0.001766,17.200958,-1.555745,17.271170,-296.085181
21314,31.662478,-3.794800,-0.110191,-0.112670,0.000392,-0.007438,-0.023781,-0.002349,17.260071,-1.559616,17.330391,-289.416905
21614,31.367248,-3.813939,-0.110575,-0.113844,-0.001207,-0.009807,-0.024532,-0.002580,17.288344,-1.566124,17.359135,-286.152064
21914,30.751050,-3.851414,-0.110916,-0.114418,0.000380,-0.010507,-0.024945,-0.003266,17.347603,-1.576365,17.419077,-279.363407
22215,30.455819,-3.868799,-0.111366,-0.115542,-0.001867,-0.012528,-0.025736,-0.003198,17.375686,-1.583037,17.447650,-276.116763
22515,29.834530,-3.902808,-0.111634,-0.116064,0.000219,-0.013291,-0.025991,-0.004053,17.435117,-1.593169,17.507756,-269.311234
22815,29.537929,-3.918719,-0.111843,-0.117084,-0.000284,-0.015724,-0.026542,-0.004632,17.463191,-1.597432,17.536100,-266.065673
23115,28.955523,-3.949347,-0.111872,-0.117562,0.000857,-0.017070,-0.026890,-0.005378,17.517891,-1.601870,17.590978,-259.699066
23416,28.659106,-3.965230,-0.111772,-0.118480,0.002776,-0.020126,-0.026992,-0.006871,17.545256,-1.602420,17.618279,-256.455708
23716,28.046141,-3.981566,-0.112006,-0.118957,-0.000174,-0.020853,-0.028053,-0.006204,17.600439,-1.608363,17.673774,-249.742828
24016,27.722504,-4.015926,-0.112177,-0.119447,0.000340,-0.021811,-0.028422,-0.006645,17.629207,-1.612509,17.702800,-246.202232
24316,27.090646,-4.033147,-0.112526,-0.120478,-0.001836,-0.023854,-0.029108,-0.006605,17.684709,-1.622123,17.758948,-239.298314
24616,26.769120,-4.064747,-0.112723,-0.120994,-0.000278,-0.024813,-0.029473,-0.007361,17.712885,-1.626165,17.787375,-235.793935
24917,26.117301,-4.080640,-0.112997,-0.121942,-0.001320,-0.026837,-0.030032,-0.007655,17.769341,-1.634586,17.844365,-228.697439
25217,25.804797,-4.110787,-0.113153,-0.122419,0.000165,-0.027798,-0.030419,-0.008389,17.796202,-1.638450,17.871467,-225.300913
25517,25.173040,-4.125724,-0.113345,-0.123324,-0.000686,-0.029937,-0.030974,-0.008775,17.849860,-1.644949,17.925494,-218.438987
25817,24.845455,-4.154469,-0.113387,-0.123772,0.000542,-0.031155,-0.031263,-0.009509,17.877384,-1.647621,17.953148,-214.884109
26117,24.547188,-4.167992,-0.113406,-0.124634,0.000138,-0.033683,-0.031897,-0.010146,17.902159,-1.649069,17.977951,-211.646038
26418,23.901746,-4.197548,-0.113385,-0.125040,-0.000062,-0.034963,-0.032071,-0.010470,17.954812,-1.651798,18.030632,-204.635925
26718,23.577942,-4.212844,-0.113414,-0.125926,0.002362,-0.037536,-0.032625,-0.011969,17.980545,-1.653430,18.056407,-201.114236
27018,22.942006,-4.242663,-0.113614,-0.126385,0.000645,-0.038315,-0.032965,-0.011688,18.030261,-1.659531,18.106473,-194.200104
27318,22.614899,-4.257812,-0.113897,-0.127280,0.000265,-0.040148,-0.033926,-0.012124,18.055471,-1.662221,18.131823,-190.645638
27618,21.969222,-4.285876,-0.114270,-0.127734,-0.000689,-0.040394,-0.034024,-0.011912,18.104966,-1.674391,18.182227,-183.648574
27919,21.657445,-4.298570,-0.114747,-0.128576,-0.001000,-0.041487,-0.034795,-0.012146,18.128887,-1.678869,18.206459,-180.278808
28219,21.018384,-4.321996,-0.114896,-0.128957,0.000397,-0.042183,-0.034689,-0.012774,18.178156,-1.690822,18.256621,-173.398629
28519,20.683488,-4.333918,-0.114913,-0.129660,0.000632,-0.044239,-0.035018,-0.013461,18.203916,-1.692571,18.282432,-169.796783
28819,20.022798,-4.357777,-0.114857,-0.130018,0.000235,-0.045481,-0.035383,-0.013715,18.253768,-1.694813,18.332278,-162.687467
29119,19.700746,-4.369895,-0.114838,-0.132309,-0.000221,-0.052414,-0.035792,-0.015658,18.277449,-1.695824,18.355952,-159.216979
29420,19.035170,-4.395117,-0.115071,-0.134376,0.000211,-0.048112,-0.036311,-0.014497,18.325347,-1.701731,18.404190,-152.042763
29720,18.699589,-4.407376,-0.115381,-0.133447,0.000089,-0.054248,-0.036804,-0.016161,18.349180,-1.706512,18.428364,-148.430303
30020,18.020402,-4.430545,-0.115487,-0.135233,0.000239,-0.059242,-0.036935,-0.015133,18.397462,-1.713953,18.477127,-141.136064
30320,17.677441,-4.442112,-0.115667,-0.134420,0.000013,-0.056262,-0.037471,-0.015529,18.421490,-1.717043,18.501339,-137.454147
30620,17.028933,-4.463145,-0.115737,-0.135998,0.000495,-0.052579,-0.037644,-0.015922,18.466588,-1.722683,18.546765,-130.500705
30920,16.696287,-4.473891,-0.115798,-0.135291,-0.000419,-0.058482,-0.037847,-0.017419,18.489364,-1.725302,18.569686,-126.934438
31220,16.023046,-4.495835,-0.115795,-0.137069,-0.000279,-0.063825,-0.038385,-0.019064,18.534770,-1.727384,18.615089,-119.714668
31521,15.682501,-4.507089,-0.115945,-0.136338,-0.001002,-0.056789,-0.038602,-0.016736,18.557165,-1.730683,18.637694,-116.061097
31821,14.999718,-4.529172,-0.116034,-0.138084,-0.000126,-0.057537,-0.039086,-0.017223,18.601613,-1.735550,18.682402,-108.740772
32121,14.654060,-4.540163,-0.116221,-0.137282,-0.000270,-0.063186,-0.039401,-0.018875,18.623716,-1.740046,18.704827,-105.036834
32421,13.965769,-4.561048,-0.116349,-0.138920,0.000050,-0.059568,-0.039740,-0.017886,18.667574,-1.745344,18.748988,-97.671765
32721,13.614732,-4.571520,-0.116423,-0.138193,-0.000449,-0.061226,-0.039962,-0.018233,18.689622,-1.748508,18.771234,-93.917349
33021,12.951436,-4.591030,-0.116584,-0.139682,0.000161,-0.061684,-0.040409,-0.018553,18.730758,-1.753300,18.812638,-86.826137
33321,12.633862,-4.600073,-0.116854,-0.138907,-0.000942,-0.066159,-0.040808,-0.018506,18.750186,-1.757071,18.832333,-83.434096
33622,11.957588,-4.617854,-0.116936,-0.140314,0.000430,-0.063198,-0.040915,-0.019088,18.791614,-1.763819,18.874210,-76.226053
33922,11.615308,-4.626798,-0.116955,-0.139698,0.000132,-0.064743,-0.041150,-0.019462,18.812339,-1.765381,18.894990,-72.578453
34222,10.912211,-4.645453,-0.116952,-0.141229,0.000324,-0.065557,-0.041527,-0.019764,18.854117,-1.767837,18.936815,-65.082769
34522,10.558525,-4.655056,-0.117042,-0.140612,0.000208,-0.066965,-0.041861,-0.020152,18.874618,-1.769942,18.957423,-61.309877
34822,9.890480,-4.672876,-0.117084,-0.141968,-0.000285,-0.067704,-0.042148,-0.020226,18.912885,-1.773488,18.995855,-54.186895
35122,9.544390,-4.682084,-0.117266,-0.141383,-0.000587,-0.068760,-0.042406,-0.020452,18.932290,-1.777134,19.015515,-50.496976
35422,8.855658,-4.699562,-0.117350,-0.140463,0.000079,-0.069338,-0.042698,-0.020825,18.970763,-1.782076,19.054281,-43.162703
35723,8.515078,-4.708052,-0.117582,-0.140987,0.000352,-0.070214,-0.043088,-0.021170,18.989491,-1.785230,19.073222,-39.537483
36023,7.808459,-4.724422,-0.117645,-0.141242,0.000508,-0.070789,-0.043238,-0.021369,19.028276,-1.791551,19.112429,-32.028951
36323,7.453608,-4.732534,-0.117817,-0.141733,-0.000847,-0.071746,-0.043594,-0.021270,19.047492,-1.793860,19.131777,-28.259432
36623,6.761874,-4.747607,-0.117857,-0.141976,0.000151,-0.072358,-0.043745,-0.021753,19.084666,-1.798587,19.169230,-20.918962
36923,6.409213,-4.755302,-0.117991,-0.142428,0.000204,-0.073312,-0.044140,-0.022055,19.103264,-1.801297,19.188001,-17.176527
37223,5.687778,-4.770372,-0.118022,-0.142659,0.000377,-0.073911,-0.044251,-0.022286,19.141059,-1.805236,19.225998,-9.527623
37523,5.342909,-4.777695,-0.118103,-0.143111,0.000438,-0.075024,-0.044622,-0.022639,19.158749,-1.807162,19.243791,-5.869974
37823,4.642889,-4.642889,-0.118100,-0.143331,0.000466,-0.075691,-0.044733,-0.022847,19.194258,-1.810130,19.279422,1.551376
38124,4.282710,-4.282710,-0.117933,-0.143331,0.000717,-0.076192,-0.044837,-0.023073,19.212198,-1.809562,19.297230,5.372833
38424,3.575760,-3.575760,-0.117713,-0.143331,0.000805,-0.076852,-0.045112,-0.023297,19.246153,-1.806358,19.330736,12.891520
38724,3.230928,-3.230928,-0.117481,-0.143331,0.000795,-0.077548,-0.045253,-0.023503,19.262025,-1.804468,19.346362,16.569067
39024,2.608150,-2.608150,-0.041301,-0.026986,0.145637,0.042946,0.023013,-0.030818,19.286069,-0.934514,19.308697,23.740736
39324,2.531257,-2.531257,-0.029336,-0.201839,-0.195526,-0.517495,-0.017896,-0.131755,19.138756,0.009193,19.138758,27.546614
39625,2.464670,-2.464670,-0.068257,-0.037424,-0.184579,0.092499,-0.076588,0.083124,18.883968,-0.761162,18.899302,34.554606
39925,2.271686,-2.271686,-0.070113,0.006485,0.165350,0.229793,-0.038221,0.019333,18.822740,-1.032426,18.851033,38.287092
40225,1.979962,-1.979962,-0.041974,-0.128231,0.060661,-0.258771,-0.028314,-0.095830,18.648526,-0.386431,18.652530,45.805773
40525,1.910823,-1.910823,-0.055481,-0.114342,-0.087522,-0.176583,-0.048178,-0.026718,18.535731,-0.428291,18.540679,49.300719
40826,1.649090,-1.649090,-0.063396,-0.045782,0.020513,0.052841,-0.032780,0.009699,18.364485,-0.765102,18.380416,56.641201
41126,1.517524,-1.517524,-0.054692,-0.066984,0.004862,-0.036874,-0.027256,-0.012521,18.292064,-0.665082,18.304151,59.977068
41426,1.283905,-1.283905,-0.058015,-0.073673,-0.019840,-0.046975,-0.036917,-0.008141,18.119288,-0.628766,18.130194,66.967847
41726,1.152706,-1.152706,-0.059885,-0.063398,0.011271,-0.010539,-0.034425,-0.006543,18.037660,-0.683011,18.050587,70.565317
42026,0.888190,-0.888190,-0.057836,-0.067797,0.005812,-0.029884,-0.029157,-0.010709,17.886252,-0.662891,17.898531,77.516629
42326,0.758252,-0.758252,-0.058297,-0.068531,-0.003169,-0.030701,-0.030043,-0.008260,17.807449,-0.657347,17.819578,81.050248
42626,0.510912,-0.510912,-0.059690,-0.062821,-0.002885,-0.009394,-0.028575,-0.001953,17.666474,-0.684746,17.679739,87.594805
42926,0.374852,-0.374852,-0.059596,-0.062623,0.001377,-0.009083,-0.026927,-0.003138,17.594093,-0.686883,17.607496,91.085549
43227,0.116800,-0.116800,-0.059683,-0.062980,-0.001884,-0.009892,-0.025752,-0.002402,17.458417,-0.684993,17.471850,97.692783
43527,0.043146,-0.043146,-0.037760,-0.197243,-0.014602,-0.478449,-0.126870,-0.139154,16.494259,-0.013787,16.494265,101.132684
43827,0.043635,-0.043635,-0.039719,-0.200979,0.007154,-0.483779,-0.155285,-0.147280,13.207649,0.004980,13.207650,106.954415
44127,0.043629,-0.043629,-0.038972,-0.200748,0.017777,-0.485327,-0.163818,-0.150931,11.429830,0.003740,11.429831,109.418035
44427,0.042935,-0.042935,-0.034756,-0.198355,0.032515,-0.490798,-0.173979,-0.156994,8.102411,-0.007428,8.102415,113.171236
44728,0.042065,-0.042065,-0.022787,-0.199558,0.075943,-0.530318,-0.178718,-0.181878,6.551507,-0.002210,6.551508,114.525333
45028,0.037698,-0.037698,-0.003849,-0.200903,0.017063,-0.591163,-0.201561,-0.182468,3.291707,0.003457,3.291709,116.488745
45328,0.037697,-0.037697,-0.003842,-0.200654,0.023133,-0.590437,-0.205225,-0.184071,1.494432,0.003271,1.494435,116.960442
45628,0.037698,-0.037698,-0.003851,-0.201062,-0.002555,-0.591632,-0.201251,-0.176723,0.000085,0.004627,0.004628,117.075453
45928,0.037693,-0.037693,-0.003851,-0.198962,-0.001431,-0.585331,-0.199675,-0.175170,0.000107,-0.005192,0.005193,117.075466
46228,0.037698,-0.037698,-0.003851,-0.201005,-0.001224,-0.591462,-0.198168,-0.177071,0.000046,0.005024,0.005026,117.075491
46528,0.037698,-0.037698,-0.003851,-0.201008,0.001194,-0.591471,-0.198210,-0.177800,0.000044,0.005042,0.005047,117.075504
46829,0.037693,-0.037693,-0.003851,-0.198991,-0.001204,-0.585418,-0.197445,-0.175264,0.000093,-0.005047,0.005069,117.075531
47129,0.037697,-0.037697,-0.003851,-0.201007,-0.001177,-0.591468,-0.197022,-0.177087,0.000045,0.005035,0.005086,117.075544
47429,0.037692,-0.037692,-0.003850,-0.201001,-0.001189,-0.591451,-0.197898,-0.177079,0.000045,0.005006,0.005283,117.075571
47729,0.037682,-0.037682,-0.003849,-0.200993,-0.001193,-0.591431,-0.198062,-0.177071,0.000046,0.004964,0.005600,117.075584
48029,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
48330,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
48630,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
48930,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
49230,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
49531,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
49831,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
50131,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
50432,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
50732,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
51032,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
51332,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
51633,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
51933,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
52233,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
52533,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
52834,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
53134,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
53434,0.037655,-0.037655,-0.003837,-0.198957,0.007936,-0.585360,-0.198070,-0.177989,0.000094,-0.005213,0.006543,117.075597
